xtim,kret9,kret3,kret1,kret0,knum9,knum3,knum1,knum0,ret9,num9,nwin9,ret3,ret1,ret0,nwin3,nwin1,nwin0,num3,num1,num0,cid
2016-12-12,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-12-10,113.0,0.0,0.0,113.0,100.0,0.0,0.0,100.0,1.13,1.0,1.0,0.0,0.0,1.13,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-12-04,54.5,54.5,0.0,0.0,50.0,50.0,0.0,0.0,1.09,2.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-12-01,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-30,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-28,106.5,106.5,0.0,0.0,100.0,100.0,0.0,0.0,2.13,2.0,2.0,2.13,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-11-27,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-24,55.5,0.0,0.0,55.5,50.0,0.0,0.0,50.0,1.11,2.0,1.0,0.0,0.0,1.11,0.0,0.0,1.0,0.0,0.0,2.0,1
2016-11-20,108.5,109.0,0.0,108.0,100.0,100.0,0.0,100.0,2.17,2.0,2.0,1.09,0.0,1.08,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-11-12,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-11,101.0,101.0,0.0,0.0,100.0,100.0,0.0,0.0,1.01,1.0,1.0,1.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-07,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,2.24,2.0,2.0,2.24,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-04,115.0,115.0,0.0,0.0,100.0,100.0,0.0,0.0,1.15,1.0,1.0,1.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-11-03,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-30,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,2.16,2.0,2.0,2.16,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-10-29,81.75,55.0,0.0,108.5,75.0,50.0,0.0,100.0,3.27,4.0,3.0,1.1,0.0,2.17,1.0,0.0,2.0,2.0,0.0,2.0,1
2016-10-27,99.3,94.71,0.0,110.0,90.0,85.71,0.0,100.0,9.93,10.0,9.0,6.63,0.0,3.3,6.0,0.0,3.0,7.0,0.0,3.0,1
2016-10-26,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-25,111.0,111.0,0.0,0.0,100.0,100.0,0.0,0.0,1.11,1.0,1.0,1.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-24,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,2.16,2.0,2.0,2.16,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-20,107.0,107.0,0.0,0.0,100.0,100.0,0.0,0.0,1.07,1.0,1.0,1.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-16,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016-10-12,105.0,103.0,0.0,107.0,100.0,100.0,0.0,100.0,2.1,2.0,2.0,1.03,0.0,1.07,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-10-11,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-09,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-08,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,2.2,2.0,2.0,2.2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-10-07,109.0,0.0,0.0,109.0,100.0,0.0,0.0,100.0,1.09,1.0,1.0,0.0,0.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-10-06,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-01,110.0,0.0,0.0,110.0,100.0,0.0,0.0,100.0,1.1,1.0,1.0,0.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-25,107.0,107.0,0.0,0.0,100.0,100.0,0.0,0.0,2.14,2.0,2.0,2.14,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-09-24,110.63,110.67,0.0,110.5,100.0,100.0,0.0,100.0,8.85,8.0,8.0,6.64,0.0,2.21,6.0,0.0,2.0,6.0,0.0,2.0,1
2016-09-23,118.0,118.0,0.0,0.0,100.0,100.0,0.0,0.0,1.18,1.0,1.0,1.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-22,88.2,88.2,0.0,0.0,80.0,80.0,0.0,0.0,4.41,5.0,4.0,4.41,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1
2016-09-21,115.0,115.0,0.0,0.0,100.0,100.0,0.0,0.0,1.15,1.0,1.0,1.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-18,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-17,108.5,107.0,0.0,110.0,100.0,100.0,0.0,100.0,2.17,2.0,2.0,1.07,0.0,1.1,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-09-16,113.5,113.5,0.0,0.0,100.0,100.0,0.0,0.0,2.27,2.0,2.0,2.27,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-09-15,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-14,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-05,111.0,0.0,0.0,111.0,100.0,0.0,0.0,100.0,1.11,1.0,1.0,0.0,0.0,1.11,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-09-03,53.5,53.5,0.0,0.0,50.0,50.0,0.0,0.0,1.07,2.0,1.0,1.07,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-09-01,55.0,55.0,0.0,0.0,50.0,50.0,0.0,0.0,1.1,2.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-29,114.0,114.0,0.0,0.0,100.0,100.0,0.0,0.0,1.14,1.0,1.0,1.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-28,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,2.18,2.0,2.0,2.18,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-27,108.5,108.5,0.0,0.0,100.0,100.0,0.0,0.0,2.17,2.0,2.0,2.17,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-25,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,2.16,2.0,2.0,2.16,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-24,107.0,107.0,0.0,0.0,100.0,100.0,0.0,0.0,1.07,1.0,1.0,1.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-22,37.67,37.67,0.0,0.0,33.33,33.33,0.0,0.0,1.13,3.0,1.0,1.13,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
2016-08-19,113.0,113.0,0.0,0.0,100.0,100.0,0.0,0.0,1.13,1.0,1.0,1.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-18,74.67,74.67,0.0,0.0,66.67,66.67,0.0,0.0,2.24,3.0,2.0,2.24,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
2016-08-17,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-14,56.0,56.0,0.0,0.0,50.0,50.0,0.0,0.0,1.12,2.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-13,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-11,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-06,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-08-05,107.0,107.0,0.0,0.0,100.0,100.0,0.0,0.0,2.14,2.0,2.0,2.14,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-03,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-07-30,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-07-20,113.0,113.0,0.0,0.0,100.0,100.0,0.0,0.0,1.13,1.0,1.0,1.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-07-13,109.0,109.0,0.0,0.0,100.0,100.0,0.0,0.0,1.09,1.0,1.0,1.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-06-16,117.0,117.0,0.0,0.0,100.0,100.0,0.0,0.0,1.17,1.0,1.0,1.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-06-11,111.0,111.0,0.0,0.0,100.0,100.0,0.0,0.0,2.22,2.0,2.0,2.22,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-06-09,104.0,104.0,0.0,0.0,100.0,100.0,0.0,0.0,1.04,1.0,1.0,1.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-06-05,112.5,112.5,0.0,0.0,100.0,100.0,0.0,0.0,2.25,2.0,2.0,2.25,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-06-04,106.0,106.0,0.0,0.0,100.0,100.0,0.0,0.0,1.06,1.0,1.0,1.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-05-28,54.0,54.0,0.0,0.0,50.0,50.0,0.0,0.0,1.08,2.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-05-26,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-05-15,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-05-14,109.5,110.0,0.0,109.0,100.0,100.0,0.0,100.0,2.19,2.0,2.0,1.1,0.0,1.09,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-05-08,55.5,111.0,0.0,0.0,50.0,100.0,0.0,0.0,2.22,4.0,2.0,2.22,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1
2016-05-07,113.0,0.0,0.0,113.0,100.0,0.0,0.0,100.0,1.13,1.0,1.0,0.0,0.0,1.13,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-05-04,117.0,0.0,0.0,117.0,100.0,0.0,0.0,100.0,1.17,1.0,1.0,0.0,0.0,1.17,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-05-01,108.0,108.0,0.0,0.0,100.0,100.0,0.0,0.0,1.08,1.0,1.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-22,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-21,110.0,0.0,0.0,110.0,100.0,0.0,0.0,100.0,1.1,1.0,1.0,0.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-04-18,114.0,114.0,0.0,0.0,100.0,100.0,0.0,0.0,1.14,1.0,1.0,1.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-16,115.0,115.0,0.0,0.0,100.0,100.0,0.0,0.0,1.15,1.0,1.0,1.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-13,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-11,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-10,112.33,112.33,0.0,0.0,100.0,100.0,0.0,0.0,3.37,3.0,3.0,3.37,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
2016-04-09,56.0,56.0,0.0,0.0,50.0,50.0,0.0,0.0,1.12,2.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-04-08,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-07,113.0,113.0,0.0,0.0,100.0,100.0,0.0,0.0,1.13,1.0,1.0,1.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-06,74.67,112.0,0.0,0.0,66.67,100.0,0.0,0.0,2.24,3.0,2.0,2.24,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1
2016-04-03,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-04-01,114.0,114.0,0.0,0.0,100.0,100.0,0.0,0.0,1.14,1.0,1.0,1.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-30,114.0,114.0,0.0,0.0,100.0,100.0,0.0,0.0,1.14,1.0,1.0,1.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-29,109.5,109.5,0.0,0.0,100.0,100.0,0.0,0.0,2.19,2.0,2.0,2.19,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-03-27,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-24,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-20,115.0,115.0,0.0,0.0,100.0,100.0,0.0,0.0,1.15,1.0,1.0,1.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-19,111.0,0.0,0.0,111.0,100.0,0.0,0.0,100.0,1.11,1.0,1.0,0.0,0.0,1.11,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-12,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-03-06,114.0,111.0,0.0,117.0,100.0,100.0,0.0,100.0,2.28,2.0,2.0,1.11,0.0,1.17,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-03-05,111.5,111.5,0.0,0.0,100.0,100.0,0.0,0.0,2.23,2.0,2.0,2.23,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-03-04,108.0,0.0,0.0,108.0,100.0,0.0,0.0,100.0,1.08,1.0,1.0,0.0,0.0,1.08,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-03-03,112.5,112.5,0.0,0.0,100.0,100.0,0.0,0.0,2.25,2.0,2.0,2.25,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-02-29,112.5,112.5,0.0,0.0,100.0,100.0,0.0,0.0,2.25,2.0,2.0,2.25,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-02-28,56.0,0.0,0.0,56.0,50.0,0.0,0.0,50.0,1.12,2.0,1.0,0.0,0.0,1.12,0.0,0.0,1.0,0.0,0.0,2.0,1
2016-02-25,113.0,113.0,0.0,0.0,100.0,100.0,0.0,0.0,2.26,2.0,2.0,2.26,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-02-23,113.0,113.0,0.0,0.0,100.0,100.0,0.0,0.0,1.13,1.0,1.0,1.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-02-22,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-02-21,111.0,111.0,0.0,0.0,100.0,100.0,0.0,0.0,2.22,2.0,2.0,2.22,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-02-20,113.0,113.0,0.0,0.0,100.0,100.0,0.0,0.0,2.26,2.0,2.0,2.26,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-02-19,107.0,107.0,0.0,0.0,100.0,100.0,0.0,0.0,1.07,1.0,1.0,1.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-02-08,114.0,0.0,0.0,114.0,100.0,0.0,0.0,100.0,1.14,1.0,1.0,0.0,0.0,1.14,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-02-07,111.5,110.0,0.0,113.0,100.0,100.0,0.0,100.0,2.23,2.0,2.0,1.1,0.0,1.13,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-02-04,113.0,111.0,0.0,115.0,100.0,100.0,0.0,100.0,2.26,2.0,2.0,1.11,0.0,1.15,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-01-31,115.0,115.0,0.0,0.0,100.0,100.0,0.0,0.0,1.15,1.0,1.0,1.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-01-28,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-01-25,110.0,110.0,0.0,0.0,100.0,100.0,0.0,0.0,1.1,1.0,1.0,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-01-24,112.5,112.5,0.0,0.0,100.0,100.0,0.0,0.0,2.25,2.0,2.0,2.25,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-01-23,113.0,114.0,0.0,112.0,100.0,100.0,0.0,100.0,2.26,2.0,2.0,1.14,0.0,1.12,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-01-21,115.0,115.0,0.0,0.0,100.0,100.0,0.0,0.0,1.15,1.0,1.0,1.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-01-20,114.0,114.0,0.0,0.0,100.0,100.0,0.0,0.0,1.14,1.0,1.0,1.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-01-19,112.0,112.0,0.0,0.0,100.0,100.0,0.0,0.0,1.12,1.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
