xtim,kret9,kret3,kret1,kret0,knum9,knum3,knum1,knum0,ret9,num9,nwin9,ret3,ret1,ret0,nwin3,nwin1,nwin0,num3,num1,num0,cid
2016-12-09,107.0,105.83,0.0,114.0,85.71,83.33,0.0,100.0,7.49,7.0,6.0,6.35,0.0,1.14,5.0,0.0,1.0,6.0,0.0,1.0,1
2016-12-08,130.0,130.0,0.0,0.0,100.0,100.0,0.0,0.0,5.2,4.0,4.0,5.2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1
2016-12-07,63.83,63.83,0.0,0.0,50.0,50.0,0.0,0.0,3.83,6.0,3.0,3.83,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-12-05,91.0,91.0,0.0,0.0,66.67,66.67,0.0,0.0,2.73,3.0,2.0,2.73,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
2016-12-04,81.13,99.73,0.0,30.0,66.67,81.82,0.0,25.0,12.17,15.0,10.0,10.97,0.0,1.2,9.0,0.0,1.0,11.0,0.0,4.0,1
2016-12-03,74.9,79.62,0.0,56.0,60.0,62.5,0.0,50.0,7.49,10.0,6.0,6.37,0.0,1.12,5.0,0.0,1.0,8.0,0.0,2.0,1
2016-12-02,125.0,0.0,0.0,125.0,100.0,0.0,0.0,100.0,1.25,1.0,1.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.0,1.0,1
2016-12-01,127.2,125.11,0.0,146.0,100.0,100.0,0.0,100.0,12.72,10.0,10.0,11.26,0.0,1.46,9.0,0.0,1.0,9.0,0.0,1.0,1
2016-11-30,28.0,28.0,0.0,0.0,25.0,25.0,0.0,0.0,1.12,4.0,1.0,1.12,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1
2016-11-29,88.33,76.0,0.0,150.0,66.67,60.0,0.0,100.0,5.3,6.0,4.0,3.8,0.0,1.5,3.0,0.0,1.0,5.0,0.0,1.0,1
2016-11-28,92.25,105.43,0.0,0.0,75.0,85.71,0.0,0.0,7.38,8.0,6.0,7.38,0.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,1
2016-11-27,82.27,86.0,0.0,74.8,66.67,70.0,0.0,60.0,12.34,15.0,10.0,8.6,0.0,3.74,7.0,0.0,3.0,10.0,0.0,5.0,1
2016-11-26,84.09,90.44,0.0,55.5,63.64,66.67,0.0,50.0,9.25,11.0,7.0,8.14,0.0,1.11,6.0,0.0,1.0,9.0,0.0,2.0,1
2016-11-25,91.0,85.0,0.0,145.0,70.0,66.67,0.0,100.0,9.1,10.0,7.0,7.65,0.0,1.45,6.0,0.0,1.0,9.0,0.0,1.0,1
2016-11-24,57.0,58.5,0.0,55.5,50.0,50.0,0.0,50.0,2.28,4.0,2.0,1.17,0.0,1.11,1.0,0.0,1.0,2.0,0.0,2.0,1
2016-11-23,105.4,88.0,0.0,131.5,80.0,66.67,0.0,100.0,5.27,5.0,4.0,2.64,0.0,2.63,2.0,0.0,2.0,3.0,0.0,2.0,1
2016-11-22,59.0,59.0,0.0,0.0,50.0,50.0,0.0,0.0,1.18,2.0,1.0,1.18,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-11-21,113.86,110.83,0.0,132.0,85.71,83.33,0.0,100.0,7.97,7.0,6.0,6.65,0.0,1.32,5.0,0.0,1.0,6.0,0.0,1.0,1
2016-11-20,95.43,95.0,0.0,97.25,71.43,70.59,0.0,75.0,20.04,21.0,15.0,16.15,0.0,3.89,12.0,0.0,3.0,17.0,0.0,4.0,1
2016-11-19,87.9,94.25,0.0,62.5,70.0,75.0,0.0,50.0,8.79,10.0,7.0,7.54,0.0,1.25,6.0,0.0,1.0,8.0,0.0,2.0,1
2016-11-18,63.0,63.0,0.0,0.0,50.0,50.0,0.0,0.0,1.26,2.0,1.0,1.26,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
2016-11-17,130.5,127.0,0.0,134.0,100.0,100.0,0.0,100.0,2.61,2.0,2.0,1.27,0.0,1.34,1.0,0.0,1.0,1.0,0.0,1.0,1
2016-11-16,63.88,63.88,0.0,0.0,50.0,50.0,0.0,0.0,5.11,8.0,4.0,5.11,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,1
2016-11-15,65.5,131.0,0.0,0.0,50.0,100.0,0.0,0.0,2.62,4.0,2.0,2.62,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1
2016-11-13,83.0,83.0,0.0,0.0,66.67,66.67,0.0,0.0,2.49,3.0,2.0,2.49,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
2016-11-12,108.86,108.86,0.0,0.0,85.71,85.71,0.0,0.0,7.62,7.0,6.0,7.62,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1
2016-11-11,125.0,125.0,0.0,0.0,100.0,100.0,0.0,0.0,5.0,4.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1
2016-11-10,132.5,132.5,0.0,0.0,100.0,100.0,0.0,0.0,2.65,2.0,2.0,2.65,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-11-09,123.5,123.5,0.0,0.0,100.0,100.0,0.0,0.0,2.47,2.0,2.0,2.47,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2016-11-07,96.0,92.53,0.0,148.0,75.0,73.33,0.0,100.0,15.36,16.0,12.0,13.88,0.0,1.48,11.0,0.0,1.0,15.0,0.0,1.0,1
2016-11-06,105.86,106.41,0.0,103.5,80.95,82.35,0.0,75.0,22.23,21.0,17.0,18.09,0.0,4.14,14.0,0.0,3.0,17.0,0.0,4.0,1
2016-11-05,97.42,94.45,0.0,130.0,75.0,72.73,0.0,100.0,11.69,12.0,9.0,10.39,0.0,1.3,8.0,0.0,1.0,11.0,0.0,1.0,1
2016-11-04,109.33,102.4,0.0,144.0,83.33,80.0,0.0,100.0,6.56,6.0,5.0,5.12,0.0,1.44,4.0,0.0,1.0,5.0,0.0,1.0,1
2016-11-03,67.33,67.33,0.0,0.0,55.56,55.56,0.0,0.0,6.06,9.0,5.0,6.06,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,1
2016-11-02,103.0,80.33,0.0,125.67,83.33,66.67,0.0,100.0,6.18,6.0,5.0,2.41,0.0,3.77,2.0,0.0,3.0,3.0,0.0,3.0,1
2016-10-31,118.57,115.83,0.0,135.0,85.71,83.33,0.0,100.0,8.3,7.0,6.0,6.95,0.0,1.35,5.0,0.0,1.0,6.0,0.0,1.0,1
2016-10-30,66.82,75.73,0.0,0.0,52.94,60.0,0.0,0.0,11.36,17.0,9.0,11.36,0.0,0.0,9.0,0.0,0.0,15.0,0.0,2.0,1
2016-10-29,90.75,61.5,0.0,110.25,70.0,50.0,0.0,83.33,18.15,20.0,14.0,4.92,0.0,13.23,4.0,0.0,10.0,8.0,0.0,12.0,1
2016-10-28,84.0,70.5,0.0,138.0,60.0,50.0,0.0,100.0,4.2,5.0,3.0,2.82,0.0,1.38,2.0,0.0,1.0,4.0,0.0,1.0,1
2016-10-27,88.48,100.29,0.0,55.0,73.91,82.35,0.0,50.0,20.35,23.0,17.0,17.05,0.0,3.3,14.0,0.0,3.0,17.0,0.0,6.0,1
2016-10-26,102.67,132.0,0.0,0.0,77.78,100.0,0.0,0.0,9.24,9.0,7.0,9.24,0.0,0.0,7.0,0.0,0.0,7.0,0.0,2.0,1
2016-10-25,83.67,83.67,0.0,0.0,66.67,66.67,0.0,0.0,2.51,3.0,2.0,2.51,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
2016-10-24,86.77,83.75,0.0,123.0,69.23,66.67,0.0,100.0,11.28,13.0,9.0,10.05,0.0,1.23,8.0,0.0,1.0,12.0,0.0,1.0,1
2016-10-23,96.0,92.71,0.0,119.0,75.0,71.43,0.0,100.0,7.68,8.0,6.0,6.49,0.0,1.19,5.0,0.0,1.0,7.0,0.0,1.0,1
2016-10-22,57.53,53.07,0.0,78.33,47.06,42.86,0.0,66.67,9.78,17.0,8.0,7.43,0.0,2.35,6.0,0.0,2.0,14.0,0.0,3.0,1
2016-10-21,99.22,97.25,0.0,115.0,77.78,75.0,0.0,100.0,8.93,9.0,7.0,7.78,0.0,1.15,6.0,0.0,1.0,8.0,0.0,1.0,1
2016-10-20,100.4,94.75,0.0,123.0,80.0,75.0,0.0,100.0,5.02,5.0,4.0,3.79,0.0,1.23,3.0,0.0,1.0,4.0,0.0,1.0,1
2016-10-19,132.67,128.5,0.0,141.0,100.0,100.0,0.0,100.0,3.98,3.0,3.0,2.57,0.0,1.41,2.0,0.0,1.0,2.0,0.0,1.0,1
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016-10-17,86.67,86.67,0.0,0.0,66.67,66.67,0.0,0.0,7.8,9.0,6.0,7.8,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,1
2016-10-16,93.1,84.62,0.0,127.0,70.0,62.5,0.0,100.0,18.62,20.0,14.0,13.54,0.0,5.08,10.0,0.0,4.0,16.0,0.0,4.0,1
2016-10-15,72.33,78.13,0.0,43.33,55.56,60.0,0.0,33.33,13.02,18.0,10.0,11.72,0.0,1.3,9.0,0.0,1.0,15.0,0.0,3.0,1
2016-10-14,127.0,133.5,0.0,114.0,100.0,100.0,0.0,100.0,3.81,3.0,3.0,2.67,0.0,1.14,2.0,0.0,1.0,2.0,0.0,1.0,1
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
2016-10-12,77.36,60.88,0.0,121.33,63.64,50.0,0.0,100.0,8.51,11.0,7.0,4.87,0.0,3.64,4.0,0.0,3.0,8.0,0.0,3.0,1
2016-10-11,103.5,103.5,0.0,0.0,83.33,83.33,0.0,0.0,6.21,6.0,5.0,6.21,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1
2016-10-10,106.25,77.33,0.0,123.6,87.5,66.67,0.0,100.0,8.5,8.0,7.0,2.32,0.0,6.18,2.0,0.0,5.0,3.0,0.0,5.0,1
2016-10-09,106.0,106.0,0.0,0.0,83.33,83.33,0.0,0.0,6.36,6.0,5.0,6.36,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1
2016-10-08,109.12,108.57,0.0,113.0,87.5,85.71,0.0,100.0,8.73,8.0,7.0,7.6,0.0,1.13,6.0,0.0,1.0,7.0,0.0,1.0,1
2016-10-07,101.71,90.25,0.0,117.0,85.71,75.0,0.0,100.0,7.12,7.0,6.0,3.61,0.0,3.51,3.0,0.0,3.0,4.0,0.0,3.0,1
2016-10-06,85.0,77.0,0.0,109.0,75.0,66.67,0.0,100.0,3.4,4.0,3.0,2.31,0.0,1.09,2.0,0.0,1.0,3.0,0.0,1.0,1
2016-10-05,44.67,44.67,0.0,0.0,33.33,33.33,0.0,0.0,1.34,3.0,1.0,1.34,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
2016-10-03,106.0,132.5,0.0,0.0,80.0,100.0,0.0,0.0,5.3,5.0,4.0,5.3,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1
2016-10-02,109.4,129.62,0.0,71.86,80.0,92.31,0.0,57.14,21.88,20.0,16.0,16.85,0.0,5.03,12.0,0.0,4.0,13.0,0.0,7.0,1
2016-10-01,95.62,69.0,0.0,126.67,76.92,57.14,0.0,100.0,12.43,13.0,10.0,4.83,0.0,7.6,4.0,0.0,6.0,7.0,0.0,6.0,1
2016-09-30,112.43,112.43,0.0,0.0,85.71,85.71,0.0,0.0,7.87,7.0,6.0,7.87,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1
2016-09-29,74.0,78.75,0.0,64.5,58.33,62.5,0.0,50.0,8.88,12.0,7.0,6.3,0.0,2.58,5.0,0.0,2.0,8.0,0.0,4.0,1
2016-09-28,131.29,134.2,0.0,124.0,100.0,100.0,0.0,100.0,9.19,7.0,7.0,6.71,0.0,2.48,5.0,0.0,2.0,5.0,0.0,2.0,1
2016-09-27,58.5,0.0,0.0,117.0,50.0,0.0,0.0,100.0,1.17,2.0,1.0,0.0,0.0,1.17,0.0,0.0,1.0,1.0,0.0,1.0,1
2016-09-26,75.22,84.62,0.0,0.0,55.56,62.5,0.0,0.0,6.77,9.0,5.0,6.77,0.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,1
2016-09-25,93.9,94.94,0.0,89.75,75.0,75.0,0.0,75.0,18.78,20.0,15.0,15.19,0.0,3.59,12.0,0.0,3.0,16.0,0.0,4.0,1
2016-09-24,92.0,94.5,0.0,85.75,78.57,80.0,0.0,75.0,12.88,14.0,11.0,9.45,0.0,3.43,8.0,0.0,3.0,10.0,0.0,4.0,1
2016-09-23,131.5,131.5,0.0,0.0,100.0,100.0,0.0,0.0,2.63,2.0,2.0,2.63,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
2016-09-22,75.46,70.17,0.0,99.8,60.71,56.52,0.0,80.0,21.13,28.0,17.0,16.14,0.0,4.99,13.0,0.0,4.0,23.0,0.0,5.0,1
2016-09-21,87.67,50.6,0.0,134.0,66.67,40.0,0.0,100.0,7.89,9.0,6.0,2.53,0.0,5.36,2.0,0.0,4.0,5.0,0.0,4.0,1
2016-09-20,88.67,88.67,0.0,0.0,66.67,66.67,0.0,0.0,2.66,3.0,2.0,2.66,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
2016-09-19,44.17,44.67,0.0,43.67,33.33,33.33,0.0,33.33,2.65,6.0,2.0,1.34,0.0,1.31,1.0,0.0,1.0,3.0,0.0,3.0,1
2016-09-18,91.47,105.54,0.0,0.0,73.33,84.62,0.0,0.0,13.72,15.0,11.0,13.72,0.0,0.0,11.0,0.0,0.0,13.0,0.0,2.0,1
2016-09-17,71.83,60.13,0.0,95.25,58.33,50.0,0.0,75.0,8.62,12.0,7.0,4.81,0.0,3.81,4.0,0.0,3.0,8.0,0.0,4.0,1
2016-09-16,79.15,79.15,0.0,0.0,61.54,61.54,0.0,0.0,10.29,13.0,8.0,10.29,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,1
2016-09-15,61.25,53.43,0.0,116.0,50.0,42.86,0.0,100.0,4.9,8.0,4.0,3.74,0.0,1.16,3.0,0.0,1.0,7.0,0.0,1.0,1
2016-09-14,128.33,128.33,0.0,0.0,100.0,100.0,0.0,0.0,3.85,3.0,3.0,3.85,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
2016-09-13,142.67,142.67,0.0,0.0,100.0,100.0,0.0,0.0,4.28,3.0,3.0,4.28,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
2016-09-12,75.91,70.0,0.0,91.67,54.55,50.0,0.0,66.67,8.35,11.0,6.0,5.6,0.0,2.75,4.0,0.0,2.0,8.0,0.0,3.0,1
2016-09-11,117.53,132.4,0.0,61.75,89.47,100.0,0.0,50.0,22.33,19.0,17.0,19.86,0.0,2.47,15.0,0.0,2.0,15.0,0.0,4.0,1
2016-09-10,84.5,85.08,0.0,82.0,62.5,61.54,0.0,66.67,13.52,16.0,10.0,11.06,0.0,2.46,8.0,0.0,2.0,13.0,0.0,3.0,1
2016-09-09,130.0,130.0,0.0,0.0,100.0,100.0,0.0,0.0,1.3,1.0,1.0,1.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-08,132.0,132.0,0.0,0.0,100.0,100.0,0.0,0.0,1.32,1.0,1.0,1.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-07,72.07,84.8,0.0,46.6,60.0,70.0,0.0,40.0,10.81,15.0,9.0,8.48,0.0,2.33,7.0,0.0,2.0,10.0,0.0,5.0,1
2016-09-06,72.0,55.0,0.0,83.33,60.0,50.0,0.0,66.67,3.6,5.0,3.0,1.1,0.0,2.5,1.0,0.0,2.0,2.0,0.0,3.0,1
2016-09-05,94.2,117.0,0.0,88.5,80.0,100.0,0.0,75.0,4.71,5.0,4.0,1.17,0.0,3.54,1.0,0.0,3.0,1.0,0.0,4.0,1
2016-09-04,135.0,135.0,0.0,0.0,100.0,100.0,0.0,0.0,1.35,1.0,1.0,1.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2016-09-03,68.2,54.5,0.0,123.0,60.0,50.0,0.0,100.0,3.41,5.0,3.0,2.18,0.0,1.23,2.0,0.0,1.0,4.0,0.0,1.0,1
2016-09-02,93.75,93.75,0.0,0.0,75.0,75.0,0.0,0.0,3.75,4.0,3.0,3.75,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1
2016-09-01,102.09,112.3,0.0,0.0,81.82,90.0,0.0,0.0,11.23,11.0,9.0,11.23,0.0,0.0,9.0,0.0,0.0,10.0,0.0,1.0,1
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
2016-08-29,113.33,108.4,0.0,138.0,83.33,80.0,0.0,100.0,6.8,6.0,5.0,5.42,0.0,1.38,4.0,0.0,1.0,5.0,0.0,1.0,1
2016-08-28,91.57,88.12,0.0,102.6,71.43,68.75,0.0,80.0,19.23,21.0,15.0,14.1,0.0,5.13,11.0,0.0,4.0,16.0,0.0,5.0,1
2016-08-27,92.0,89.5,0.0,98.67,72.73,75.0,0.0,66.67,10.12,11.0,8.0,7.16,0.0,2.96,6.0,0.0,2.0,8.0,0.0,3.0,1
2016-08-26,67.08,73.18,0.0,0.0,50.0,54.55,0.0,0.0,8.05,12.0,6.0,8.05,0.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,1
2016-08-25,99.55,97.6,0.0,119.0,81.82,80.0,0.0,100.0,10.95,11.0,9.0,9.76,0.0,1.19,8.0,0.0,1.0,10.0,0.0,1.0,1
2016-08-24,70.38,58.54,0.0,121.67,56.25,46.15,0.0,100.0,11.26,16.0,9.0,7.61,0.0,3.65,6.0,0.0,3.0,13.0,0.0,3.0,1
